index,epsilon,pvalue,gene,product
NTC_95,0.3410866666666666,0.2396922525426709,NTC,0.2115917504220597
NPPC,0.16716383333333334,0.05424465837901215,NPPC,0.2115697391135964
PRSS16_P2,0.16654166666666667,0.05383927919542037,PRSS16,0.21132484792368514
NTC_1068,0.30059050000000004,0.1981461040237774,NTC,0.21131946876133265
IFITM1,0.2265603333333333,0.11676011936670212,IFITM1,0.21131406211569886
NTC_1817,0.4634938333333333,0.3505112766718685,NTC,0.21102781779566696
NTC_561,0.3794505,0.277925058147266,NTC,0.21100191029961224
AQP12B,0.13172700000000004,0.025042852716365662,AQP12B,0.21093657916762065
NTC_1198,0.19762833333333332,0.08570917221055259,NTC,0.21086403628380807
RNASE10_ENST00000328444.5,0.3281138333333333,0.22785292301910964,RNASE10,0.21076241010189484
ELSPBP1,0.26775,0.1636496484349299,ELSPBP1,0.2104742382244463
MSRB3,0.246379,0.13992724326839842,MSRB3,0.21043174262313027
RASSF9,0.1068285,0.010720872661339795,RASSF9,0.21042755974009944
NTC_3133,0.26630716666666665,0.1621509609466203,NTC,0.21040409226908904
TMTC4,0.2419103333333333,0.1352207447682438,TMTC4,0.21020959923724908
PTH2R_ENST00000272847.2,0.256067,0.1510780217290416,PTH2R,0.21017946343189986
MARCH1_ENST00000274056.7,0.155355,0.044397212095314526,MARCH1,0.21014005528439425
NTC_81,0.1973848333333333,0.08619832398515061,NTC,0.2101163876791176
SERPINB5,0.11558966666666667,0.01521972167008744,SERPINB5,0.2100950024841139
ETFB_P2,0.11046833333333334,0.012537832166587387,ETFB,0.2100861960975465
NTC_3373,0.2441338333333333,0.1378981046020314,NTC,0.21006293134367746
NTC_2683,0.7138563333333333,0.5079609759257064,NTC,0.20999486850107896
NTC_2536,0.3127696666666667,0.2133633087290966,NTC,0.20983099605948036
NTC_1037,0.2903505,0.18949188425807692,NTC,0.2097519263375325
TACC1,0.256583,0.15253301277590353,TACC1,0.2095349536937004
LYPD2,0.24894716666666666,0.14406607654403622,LYPD2,0.20947367352105498
NTC_2866,0.13750283333333332,0.03000801004268812,NTC,0.2093841999776908
DDX56,0.279747,0.17853467988735186,DDX56,0.20932836084123996
FAM151B,0.4253704999999999,0.3220679530906437,FAM151B,0.20930461237017384
SMC2,0.26560966666666674,0.16299976249701942,SMC2,0.2092507558677818
GSTT2B_ENST00000290765.4,0.22450183333333334,0.1169956040948453,GSTT2B,0.20919764568354235
NTC_2152,0.2740616666666667,0.17250197852618798,NTC,0.2091654862763701
C1GALT1C1,0.1917343333333333,0.08130015668426771,C1GALT1C1,0.208972902155064
ATG9A,0.17095833333333335,0.060083401968725136,ATG9A,0.20878209274372547
ZFHX3,0.21434299999999995,0.10615929836674877,ZFHX3,0.20877907593828665
TMEM201,0.1884571666666667,0.07815795063375182,TMEM201,0.2086271410686856
NTAN1,0.2126363333333333,0.10462850432481338,NTAN1,0.208458025751586
HIST1H2AB,0.15487166666666666,0.04512668731466326,HIST1H2AB,0.20839013362775502
TUSC1,0.6216038333333332,0.4621508268250877,TUSC1,0.20837171571678925
NTC_3177,0.13103383333333335,0.02571145956015571,NTC,0.20832718896448046
CHST4,0.2762996666666667,0.17626414309304586,CHST4,0.20828464270274324
HEG1,0.1537885,0.04422329684206736,HEG1,0.20828328333827714
WBP1L,0.10319366666666664,0.009617105151361594,WBP1L,0.208137047525605
NTC_1888,0.4263938333333333,0.3250846365726344,NTC,0.2080817063599457
LIPC_P1,0.1741616666666667,0.0639134410865541,LIPC,0.20802005303991994
RPS25,0.231035,0.12580453413809678,RPS25,0.2080016667487424
NTC_12,0.2551605,0.1532479180321114,NTC,0.20785512548631432
NTC_810,0.15444683333333334,0.04512890960257116,NTC,0.20781518902362486
PCDHA11,0.5287971666666667,0.4046467259433705,PCDHA11,0.20777708162744465
EZR_P1,0.1772685,0.06733631013707755,EZR,0.20771448640270526
RGL1_P1,0.10646183333333337,0.011219266169364731,RGL1,0.2076043595604185
CPQ,0.11299833333333333,0.014612698195997746,CPQ,0.20738240436033087
C17orf47,0.30878049999999996,0.21308594016230786,C17orf47,0.20732918611058013
NTC_1163,0.28360100000000005,0.18592662776080812,NTC,0.20721545506462605
NTC_738,0.1770071666666667,0.06772619505775009,NTC,0.20696444773307446
NTC_1288,0.2288496666666667,0.12464940964179888,NTC,0.2069509903521876
PRRT2,0.2381503333333333,0.1352207447682438,PRRT2,0.2069423221340301
CEACAM6,0.152077,0.043730280643959146,CEACAM6,0.20670575556359025
SLC17A2,0.283527,0.18698613657196608,SLC17A2,0.20646169383722185
SLAMF8,0.09115033333333332,0.005432898864323766,SLAMF8,0.20645262277758347
ABCD2,0.16351633333333335,0.054636326318778884,ABCD2,0.2064423974857128
CNIH4,0.16401316666666668,0.055272619034009575,CNIH4,0.20624490979258372
NTC_1201,0.12136500000000001,0.01998885553736881,NTC,0.20622487296244765
NTC_232,0.22616383333333345,0.12253465222259305,NTC,0.2062028570939526
CLDN5,0.12669966666666665,0.02361086853197561,CLDN5,0.2061261719907857
TAAR8_ENST00000275200.1,0.13099033333333332,0.0267021921227976,TAAR8,0.20610714391341967
ARID3B,0.18672866666666665,0.07874889177630573,ARID3B,0.20610280204101525
NTC_1798,0.12281533333333335,0.02100104564959204,NTC,0.2060545407921562
NTC_2294,0.1847885,0.07676747323523947,NTC,0.2060064244319979
KRT80,0.2684638333333333,0.17090230171188306,KRT80,0.20597943672113544
NTC_1141,0.204035,0.0979188090133706,NTC,0.2058986306938481
NTC_891,0.2484933333333333,0.1484015712043828,NTC,0.20589200923820836
NTC_754,0.4305291666666667,0.33258342358784443,NTC,0.20583573644120187
MAP3K13_P1,0.1877366666666666,0.08010874751305096,MAP3K13,0.2058194733511375
RAET1E_P2,0.1749436666666667,0.06664092446796857,RAET1E,0.2057790601114465
C17orf96,0.16862049999999998,0.06022741301249476,C17orf96,0.20575171057524985
TCF19_P2,0.17557100000000006,0.06733631013707755,TCF19,0.20572543961397188
PARVB,0.15753516666666667,0.049489797374592116,PARVB,0.20565969061108968
FZD1,0.200623,0.0943980977660189,FZD1,0.2056459493325677
FAM180B,0.2442436666666667,0.14411667644445358,FAM180B,0.20547871921135416
C22orf42,0.6268804999999998,0.4701483798855562,C22orf42,0.20546952226057127
AREL1,0.13844166666666666,0.032874580135633616,AREL1,0.20532834375536568
BPIFB4,0.15748499999999999,0.04971886464527765,BPIFB4,0.20527835838416195
SLC16A12,0.2167103333333333,0.112939793631511,SLC16A12,0.20525784454947116
TTLL10_P1,0.18335716666666674,0.07597259814647016,TTLL10,0.20523956488356448
"PTPRD_ENST00000356435.5,ENST00000540109.1",0.10793666666666668,0.012556336626378792,PTPRD,0.20520239602029464
MAPK13_P2,0.16107333333333332,0.05328538062028988,MAPK13,0.2051094824322913
NTC_1393,0.29615050000000004,0.2034754920571981,NTC,0.20478448513959124
ZKSCAN8,0.13288766666666668,0.02877343238121853,ZKSCAN8,0.2047810010289645
C16orf70,0.15586850000000002,0.04857715647947795,C16orf70,0.2047438598922145
NTC_295,0.22089,0.11839370470363965,NTC,0.2046924432373788
NTC_3513,0.14862216666666667,0.041978847384549225,NTC,0.2046481890431436
DNAJA1_P2,0.2444416666666667,0.1455271296469485,DNAJA1,0.2046113726609239
HKDC1,0.20135483333333332,0.09636233275387396,HKDC1,0.2045951752690844
NTC_1609,0.2517703333333334,0.15430971880333136,NTC,0.20433849446704605
NTC_1064,0.3020338333333333,0.2107426260758664,NTC,0.20424965868075384
PHKB,0.17896333333333336,0.07222836720436915,PHKB,0.20424945690195886
NTC_585,0.5775871666666667,0.4430432651348413,NTC,0.20420817279777675
NTC_1273,0.11070850000000003,0.014305790409818631,NTC,0.20420051546566229
SLC26A8,0.106027,0.01191643206723635,SLC26A8,0.2039804424500312
OR5M9_ENST00000279791.1,0.26690699999999995,0.17219254622370928,OR5M9,0.2039131184120371
CLEC4E,0.15790700000000002,0.051143395164429416,CLEC4E,0.20389116767977492
C8orf34,0.6825604999999999,0.502890333604675,C8orf34,0.2037625419199925
NTC_746,0.17279383333333334,0.06622211603951843,NTC,0.2037234017980848
OR51F2_ENST00000322110.5,0.23245700000000002,0.13306446417276402,OR51F2,0.20361789886636367
LHB,0.28023716666666665,0.1878313860726024,LHB,0.2035171522528127
NTC_1176,0.21826333333333334,0.11695696691806635,NTC,0.20341573063449575
HDGFRP3,0.3613038333333334,0.2736066212705084,HDGFRP3,0.20336831598628413
TBXAS1,0.15671999999999994,0.05041673560223879,TBXAS1,0.20333248950191066
CHRDL1,0.4829271666666667,0.3793450276200204,CHRDL1,0.20329572650487973
HESX1_P2,0.17700833333333335,0.07110021511027599,HESX1,0.20322841584600204
MKS1,0.2630871666666668,0.16886919851904825,MKS1,0.20322156556719845
NTC_2009,0.27453666666666665,0.18188506597134055,NTC,0.20321285276521545
NTC_1499,0.2991763333333333,0.20934878651938385,NTC,0.20317948926559512
NTC_321,0.3000605000000001,0.2107426260758664,NTC,0.2029151967254541
ABLIM1_ENST00000277895.5,0.19412766666666664,0.09017072713061287,ABLIM1,0.20285068236412876
GJB3,0.2533403333333333,0.15829269239412624,GJB3,0.20280885103993607
NTC_1168,0.1657138333333333,0.0597904762972732,NTC,0.20272899869148386
NTC_2386,0.20562999999999995,0.10333155469255666,NTC,0.2027032756763847
OR10A3_ENST00000360759.3,0.301827,0.21318463376016367,OR10A3,0.20259959364752608
CCDC172,0.3016538333333333,0.21308594016230786,CCDC172,0.20254401994988866
NTC_2823,0.24734383333333335,0.15180093151883986,NTC,0.20250671930082054
C19orf80,0.2960903333333333,0.2071452415631635,C19orf80,0.20244437460122566
ASAP2,0.1808985,0.07608541862370721,ASAP2,0.2023708924588018
"IQSEC3_ENST00000326261.4,ENST00000538872.1",0.15991516666666666,0.05427143319217592,IQSEC3,0.202361242981772
QPRT_P2,0.17610333333333333,0.07097884859672657,QPRT,0.20232002146827527
CORO7-PAM16,0.25836050000000005,0.16485751739176047,CORO7-PAM16,0.2022681733832782
NTC_1280,0.2660436666666667,0.17368714306733354,NTC,0.20225499615723208
FAT4_ENST00000394329.3,0.33134699999999995,0.2452900073085432,FAT4,0.20222774870119128
ARHGEF16,0.24886750000000002,0.1542589649708681,ARHGEF16,0.20201809032855786
ANKFY1,0.18302183333333336,0.07874889177630573,ANKFY1,0.2020113641791317
PPP3CC,0.2301,0.13257727255963542,PPP3CC,0.2019198646302304
NTC_1447,0.4192571666666667,0.3300715109078084,NTC,0.20182702871296312
CLEC10A,0.1537916666666667,0.048927342599628665,CLEC10A,0.20153603913683973
TAPBP,0.12294850000000003,0.022973134024955936,TAPBP,0.20148551255303954
NTC_2078,0.2914853333333333,0.20379212271141967,NTC,0.20136174303034632
SDC2,0.11500633333333332,0.017780046841889312,SDC2,0.201268800167076
NTC_974,0.3782471666666667,0.29387124761772365,NTC,0.2011680712659488
EN2,0.22068,0.1226610995683335,EN2,0.20110417156832253
NTC_994,0.3780705,0.29387124761772365,NTC,0.2010741123530414
PRR21_ENST00000408934.1,0.2951205,0.2083205886760665,PRR21,0.20105609550314552
NTC_2883,0.2971771666666667,0.2107426260758664,NTC,0.2009653494427948
ZNF777,0.23969766666666664,0.1452834362827876,ZNF777,0.20081484519838805
RNF145_P2,0.16903833333333335,0.06490183116483117,RNF145,0.2007741055457969
ZNF160,0.19213766666666665,0.09017072713061287,ZNF160,0.20077126285203128
SPDYA_P2,0.11037633333333333,0.01521972167008744,SPDYA,0.20061928280083324
C2orf27B_ENST00000303798.2,0.16073049999999994,0.0567450540013693,C2orf27B,0.20028177340291328
NTC_2491,0.3657103333333333,0.2835602715528429,NTC,0.20017323922089905
MAGEB3,0.2680971666666667,0.17921824634927966,MAGEB3,0.20016611047960814
NTC_1245,0.4143636666666667,0.32890398033636425,NTC,0.20010900634321496
NTC_1462,0.2645983333333333,0.17585344149445234,NTC,0.19973182119106048
TCEAL8,0.16288766666666665,0.05943253786320647,TCEAL8,0.1996963251188793
NTC_1403,0.19448833333333332,0.09410006083792756,NTC,0.19962478884688686
RPL26L1,0.11073500000000004,0.01575940980683322,RPL26L1,0.1995954137430962
TMEM229B_P2,0.2715603333333333,0.1842288037360187,TMEM229B,0.19949975346904644
KRT26,0.7378738333333332,0.5367993185547953,KRT26,0.19936468786380285
RAB3D,0.24390300000000004,0.15253301277590353,RAB3D,0.19918000729103105
RRP7A,0.3553076666666667,0.27513904525452304,RRP7A,0.19913139089568474
NTC_152,0.08282216666666667,0.003957398459891936,NTC,0.19898772759774025
NTC_1397,0.3188091666666667,0.2376522415094754,NTC,0.19895543807275745
TH_P1,0.1532833333333333,0.05041673560223879,TH,0.1988736712979701
NTC_2485,0.2330596666666666,0.14018177327013706,NTC,0.19887178305679096
KIAA0141,0.15929833333333335,0.05644565247392287,KIAA0141,0.1988631811232074
CWC27,0.15668166666666666,0.05383927919542037,CWC27,0.19881348639937668
POLR2D_P2,0.11783633333333332,0.02071020790561541,POLR2D,0.1984146493952522
NTC_1157,0.2562125,0.16829966300935614,NTC,0.1982871462373917
LYNX1,0.245427,0.15585936867304362,LYNX1,0.1981251394236972
CCDC68,0.1971505,0.0988689084878985,CCDC68,0.1981244748130422
UTRN_ENST00000367545.3,0.12617183333333332,0.027078310012443502,UTRN,0.19775901179963035
NTC_3300,0.22759050000000003,0.135239179785541,NTC,0.19775281006900172
RASGRP1_P2,0.2287263333333333,0.13686106769321013,RASGRP1,0.19755552607122195
LIX1L,0.6537871666666665,0.4987327425591925,LIX1L,0.1975301018803432
FUT8,0.13725633333333334,0.03638666579615277,FUT8,0.19751978858819366
CCDC176,0.20542633333333332,0.10927412858338653,CCDC176,0.19751385497223334
NTC_198,0.28303100000000003,0.20059453644759184,NTC,0.19746532279221804
GSDMD,0.24884050000000005,0.160918014838479,GSDMD,0.19742889154353105
NTC_737,0.2823671666666667,0.19991110305255896,NTC,0.19742069921340305
NTC_29,0.4707263333333333,0.3808786921932117,NTC,0.19733475030224915
DPYSL2,0.1420585,0.04098169471259632,DPYSL2,0.1970933957332931
LDLR,0.090623,0.006691636711780392,LDLR,0.1970567813809822
TRIM49_ENST00000329758.1,0.18292166666666668,0.08372096561833636,TRIM49,0.19703695815368824
TMEM167B,0.12567849999999994,0.027078310012443502,TMEM167B,0.19698577176728435
MAT2B_P2,0.15082849999999998,0.049489797374592116,MAT2B,0.19690424240937568
NTC_473,0.6178363333333333,0.4802085005203894,NTC,0.19682421736928293
NTC_844,0.188765,0.09063807021409127,NTC,0.19682325508886744
TJAP1_P1,0.3463338333333333,0.2707527485604169,TJAP1,0.1965192116563416
NTC_295,0.20963183333333327,0.11553402165901297,NTC,0.1964858438950278
NTC_933,0.3656496666666667,0.2902481473391673,NTC,0.19643816922433524
NTC_1337,0.3281563333333333,0.2520103986124845,NTC,0.19642832294576898
NTC_2357,0.1651971666666667,0.0647456653817551,NTC,0.196384624386494
NTC_1357,0.10808633333333337,0.01528476157688848,NTC,0.19625682278571102
NTC_770,0.3074003333333333,0.2299847134690911,NTC,0.19621394924547314
CCK_P2,0.195003,0.09867986338102863,CCK,0.19612845210175586
NTC_2249,0.2563863333333333,0.1721787961733442,NTC,0.19588437176351745
NTC_137,0.3257336666666666,0.25048125273549626,NTC,0.1958391499116761
HYAL4_ENST00000223026.4,0.34748966666666664,0.2733092895065737,HYAL4,0.19575677713405773
NTC_2931,0.20869716666666666,0.11537179099629714,NTC,0.19573714888779453
NTC_3558,0.9684241666666666,0.6280582495072572,NTC,0.19562175486382324
SRGN_P1,0.16651166666666667,0.06691645230412885,SRGN,0.19556247293425144
FAM168A,0.2889605,0.21069351821627305,FAM168A,0.1954380945998919
SCMH1_ENST00000402904.2,0.19230999999999995,0.09636227106909544,SCMH1,0.195404839654322
DTWD2,0.2707805,0.1900316437069908,DTWD2,0.19527987665244345
MAGEA10,0.4680071666666666,0.3828987757672542,MAGEA10,0.19511968629199605
MAGEA10-MAGEA5,0.4680071666666666,0.3828987757672542,MAGEA10-MAGEA5,0.19511968629199605
PISD_ENST00000266095.5,0.38901233333333335,0.3153785844207966,PISD,0.19496045546106694
NTC_124,0.17839616666666666,0.08079693711293696,NTC,0.19491656193901
GPX8,0.22031333333333333,0.13054590600075075,GPX8,0.19480914438707547
FUT4,0.17879699999999998,0.08136880045874989,FUT4,0.1948068564111941
KISS1,0.14372949999999998,0.04422329684206736,KISS1,0.19465988791469388
NTC_956,0.1745985,0.07676747323523947,NTC,0.19464638057124864
CLEC4M,0.187185,0.09133528216212712,CLEC4M,0.19455286838010347
NTC_1091,0.21113166666666672,0.12005016134345327,NTC,0.19437567739521436
CTSG,0.16806666666666664,0.06974710869449008,CTSG,0.19436469513735166
NTC_3706,0.2141405,0.12376154320087104,NTC,0.1943141484814469
NTC_808,0.2424216666666667,0.15800971641557482,NTC,0.19425641027341325
SULT1E1,0.215883,0.12594543843066655,SULT1E1,0.19425531374971486
NTC_1350,0.3282938333333333,0.2561838570090648,NTC,0.19416880994715954
NTC_3589,0.4387905,0.3610258248901116,NTC,0.19414800419450648
HIST1H4K,0.2066076666666667,0.11515343134374505,HIST1H4K,0.1939473927240576
NTC_2457,0.19329866666666667,0.09924049252567052,NTC,0.19393869575797493
MROH6_P2,0.39070716666666666,0.3188842632604973,MROH6,0.193934109966993
TMEM170B,0.3744203333333333,0.3034415761455983,TMEM170B,0.19392161911884645
UPB1,0.13911966666666667,0.04037670259853087,UPB1,0.1939146116657921
SPINK1,0.17340633333333333,0.0763469080623865,SPINK1,0.19373103762414756
NTC_1274,0.18752833333333327,0.09267239759564554,NTC,0.19372606990408606
NTC_2047,0.32927716666666673,0.25830324966446583,NTC,0.1935722107794188
NTC_682,0.2910531666666667,0.21631489697683395,NTC,0.19352520038030926
PPFIBP2,0.13376433333333335,0.035792889254399995,PPFIBP2,0.1934504127057157
CREB3L4,0.11494500000000002,0.02079432834169437,CREB3L4,0.1933438237931393
HRG_P2,0.2437976666666667,0.1612984813198114,HRG,0.1931778892688544
PSAPL1,0.5635338333333332,0.4542297776718186,PSAPL1,0.19313679400583206
NTC_357,0.1730115,0.07650866048156768,NTC,0.19313090380916426
NTN4,0.15352033333333334,0.055227964256199545,NTN4,0.19310416421155488
POLD2,0.207217,0.11699286607401048,POLD2,0.19309321767457485
NTC_2452,0.24216366666666664,0.15994213458329065,NTC,0.19277126589260565
NTC_2885,0.3662896666666667,0.29783114386516296,NTC,0.1926793132580173
NTC_443,0.371473,0.3029593741678278,NTC,0.19265169464407966
NTC_2683,0.30924500000000005,0.23834188070259035,NTC,0.19259767407085332
PON1,0.20325266666666664,0.11333408265694166,PON1,0.19220374322487266
NTC_138,0.3910336666666666,0.32260044793500364,NTC,0.1921285398766964
NTC_3164,0.3265738333333333,0.25830324966446583,NTC,0.19198300186127726
NAA60,0.5141471666666666,0.4233223110766757,NAA60,0.1919459661235883
FBXW7_ENST00000603548.1,0.152873,0.055538494051158786,FBXW7,0.1919176662267565
MAB21L3,0.2265938333333333,0.14228043266757226,MAB21L3,0.1918920805788747
NTC_215,0.12553383333333334,0.029627785186829236,NTC,0.19185345951923372
IDI2,0.25075633333333336,0.17175609890211851,IDI2,0.1918506195793236
EBLN1_ENST00000422359.2,0.14910716666666665,0.05183687474343732,EBLN1,0.19165656519282492
NTC_3014,0.17918383333333335,0.08527835893445468,NTC,0.19157639611073224
NTC_444,0.2946808333333333,0.22390848089985926,NTC,0.19152175384804915
NTC_1634,0.2619433333333333,0.18592654814550247,NTC,0.1913911475380063
NTC_3183,0.6164971666666667,0.489334812815305,NTC,0.19135695131135533
TECRL,0.17150833333333335,0.07662899300327397,TECRL,0.19133587691075454
FGFBP3,0.18077833333333326,0.08746128680527833,FGFBP3,0.1912967646886049
PLEKHD1,0.14801716666666667,0.05105442104243762,PLEKHD1,0.1912332421240695
NTC_2138,0.3131903333333333,0.2452413577532105,NTC,0.1911733488425675
GPR19_P1,0.2406603333333333,0.16075467419518386,GPR19,0.1910449303316901
ACBD6,0.18280283333333336,0.09017072713061287,ACBD6,0.1910169741206188
COPRS,0.40940716666666666,0.3416040179402913,COPRS,0.1909790390810526
NTC_3077,0.11078500000000004,0.018889347733835368,NTC,0.190969303908953
GMNN,0.156093,0.059849735473607724,GMNN,0.1908920245156893
NTC_1020,0.3113271666666667,0.24372122800219956,NTC,0.19087675382002692
SULT1C2,0.1571183333333333,0.06102260696581135,SULT1C2,0.19082166802582493
IKZF2_P2,0.21912099999999995,0.1346331049574623,IKZF2,0.19082111489829504
ZNF630,0.19315766666666664,0.1028895285120759,ZNF630,0.19076807896668227
TMEM211_ENST00000423535.1,0.14958366666666667,0.053152909385846527,TMEM211,0.19064033825683566
NTC_3187,0.17741716666666668,0.0843663484555633,NTC,0.19051600872238075
NTC_2699,0.2664201666666667,0.19291953734771386,NTC,0.19039018877149866
NTC_967,0.2661436666666666,0.19263204842634007,NTC,0.1903649682554849
NTC_1850,0.2755303333333333,0.20379212271141967,NTC,0.1903398278852189
NTC_2514,0.1629133333333333,0.06802037169413061,NTC,0.1901786715854442
KCNJ9,0.1244903333333333,0.02967895512370126,KCNJ9,0.1901653820835329
NTC_883,0.3283530000000001,0.26356255099424186,NTC,0.19015457367028368
OR1F1_ENST00000304646.2,0.26108366666666666,0.18698613657196608,OR1F1,0.19011866966191093
THUMPD2,0.39637383333333337,0.3317430389227728,THUMPD2,0.1899416200549881
LILRA3,0.2313436666666667,0.1510780217290416,LILRA3,0.18988658330971306
NTC_2293,0.223757,0.14175484168186755,NTC,0.18984933382218733
PCDHB7,0.13791366666666666,0.042025753499790534,PCDHB7,0.1898360232836988
HMHA1,0.1671816666666667,0.07327116778131014,HMHA1,0.1897623738977698
NTC_1201,0.2482643333333333,0.17206713212080127,NTC,0.18974894628497824
NTC_1672,0.14852366666666664,0.052789060450266836,NTC,0.1897324591634545
NTC_1637,0.11201266666666666,0.020292585387766803,NTC,0.1895996536001212
IRS2,0.4776296666666667,0.4009762123501248,IRS2,0.18956232641784607
NTC_2578,0.18237033333333336,0.0916111099757271,NTC,0.18930986278467898
C4orf46,0.35599716666666664,0.294158781612902,C4orf46,0.1891833670914117
UAP1,0.09459666666666668,0.010010152071737914,UAP1,0.18915164692614825
NTC_1357,0.165967,0.07252700505006529,NTC,0.18911943899465686
PTPRG,0.1646,0.07097884859672657,PTPRG,0.1891041748235588
NTC_2575,0.256125,0.18270164097436425,NTC,0.1890862154855051
NTC_3699,0.29424383333333337,0.2277759514971889,NTC,0.18904934736226195
VWDE,0.3647171666666667,0.3032758950543838,VWDE,0.18898261549165132
CCDC101,0.21072050000000006,0.12696594187900306,CCDC101,0.18887147320287795
OR4C12_ENST00000335238.4,0.14532699999999998,0.050162735859170735,OR4C12,0.1888696992044208
NTC_610,0.281911,0.2138246598745015,NTC,0.1888640783970208
TEF_P1,0.13773799999999994,0.04257641261345752,TEF,0.18881551118301504
NTC_3649,0.27450716666666664,0.2052749392283113,NTC,0.1887687148623274
LRRC16A,0.2854763333333334,0.21819270670776347,LRRC16A,0.18874546694369895
NTC_200,0.342067,0.2806956751236849,NTC,0.18874035155474575
SFXN3_P2,0.10386183333333336,0.015321905074054412,SFXN3,0.18847674290790545
NTC_609,0.8585271666666666,0.6032120293177053,NTC,0.1884724743119552
NTC_1154,0.1662,0.07375512469678773,NTC,0.18817293609370667
NTC_824,0.3359871666666667,0.2756960561357877,NTC,0.18800815287704686
NTC_924,0.13923033333333332,0.044742651720275486,NTC,0.18786046476148305
NTC_290,0.38492916666666666,0.3250846365726344,NTC,0.18784680163302533
FAM71F2,0.4920471666666666,0.41579226870836905,FAM71F2,0.18753078273405746
NTC_2012,0.196907,0.1116258262173084,NTC,0.1875017988926569
NTC_1780,0.13665049999999998,0.04249055703846215,NTC,0.1874445260325706
NTC_2182,0.2479796666666667,0.1756571195190667,NTC,0.1873075338565072
NTC_2111,0.36623383333333337,0.3080187390095348,NTC,0.18730035499170306
NFKBIZ_P2,0.188281,0.10122565058807304,NFKBIZ,0.1872848849271303
NTC_2279,0.3528603333333333,0.29521615951821545,NTC,0.1869665316968565
ASPA,0.17395999999999998,0.08430331609448755,ASPA,0.18686006328466606
NAALADL2_ENST00000454872.1,0.16552700000000006,0.07437593591615135,NAALADL2,0.18680840188274506
TXLNA,0.16552499999999998,0.07437680945946659,TXLNA,0.18680530044652616
DXO,0.12986766666666666,0.0364979811096889,DXO,0.18671479077456468
NTC_2401,0.2823671666666667,0.21819568334065287,NTC,0.18668813808398715
OR10P1_ENST00000309675.2,0.31194599999999995,0.25209830098192176,OR10P1,0.1866778701237632
NTC_183,0.4718905000000001,0.402190787973175,NTC,0.18666472513726454
LOC100652758,0.23194383333333335,0.1570500532260858,LOC100652758,0.1864740077413702
PAPOLG,0.12098433333333335,0.02877343238121853,PAPOLG,0.186437865230698
PKP3_P1,0.1510385,0.05836894011548562,PKP3,0.18635404909750347
NTC_640,0.20565766666666668,0.1242795465571751,NTC,0.1862436528505005
NTC_2805,0.2253563333333333,0.14925977766863394,NTC,0.18615722388414715
NTC_1672,0.4565333333333333,0.3912667650736252,NTC,0.18604967813769602
ADAM19,0.17060633333333333,0.08119106710649354,ADAM19,0.18604479909310398
NTC_3785,0.5625971666666667,0.4674143314097197,NTC,0.1858247053514896
NTC_528,0.230615,0.15645816037589247,NTC,0.1857838546017328
HNF1A,0.16035300000000005,0.06952501066784324,HNF1A,0.1856661539365254
NTC_1779,0.22787383333333336,0.1532479180321114,NTC,0.18562725900971147
NTC_3176,0.24868049999999997,0.1794784591509545,NTC,0.18551258617388144
FAM134C,0.35044899999999995,0.2957091868675982,FAM134C,0.185434895724175
WNT9A,0.16300633333333328,0.07287065129098759,WNT9A,0.18541112170294174
SLC26A1,0.21740383333333335,0.14051183251181165,SLC26A1,0.18529048312938212
GPATCH8,0.09593100000000004,0.011738129784713796,GPATCH8,0.1851853072470128
PDCD1LG2,0.19201016666666668,0.10857978328432878,PDCD1LG2,0.18514600088144764
IQCJ,0.15554716666666668,0.06482766653753459,IQCJ,0.1848273047316908
NTC_1413,0.19384666666666667,0.11134649827592108,NTC,0.18479857041991316
NTC_611,0.109597,0.020647555614901083,NTC,0.18468534116065324
NTC_798,0.3093216666666667,0.2534008264056349,NTC,0.1844150947737052
SIRPB2,0.125917,0.034323087797642204,SIRPB2,0.1843945734111284
NTC_1995,0.44344300000000003,0.38387182227099614,NTC,0.1843897036885712
NTC_450,0.25234,0.18592654814550247,NTC,0.18437438951073584
FDCSP,0.3409971666666667,0.2881838491544525,FDCSP,0.18425112258914775
CCDC23,0.18121383333333327,0.09622554737596913,CCDC23,0.18424184577071887
NTC_395,0.3193843333333333,0.26505666609234546,NTC,0.1841765749362548
PLSCR4,0.13122033333333333,0.03957456970180402,PLSCR4,0.18404751357584614
CNN1_P1,0.14622516666666666,0.055272619034009575,CNN1,0.18387667844902
PEX2,0.1939916666666667,0.11281790273521933,PEX2,0.18383076688080446
NTC_835,0.09766066666666666,0.01311983609618936,NTC,0.1838043662417681
THSD7B,0.17991033333333334,0.09529444135251558,THSD7B,0.1836762940762361
C2orf69,0.2755318333333333,0.2154979115920336,C2orf69,0.1836576541194567
DNAJC5B_P1,0.15542166666666665,0.06590279741699782,DNAJC5B,0.18356793216496528
MFSD12,0.13325033333333333,0.042025753499790534,MFSD12,0.1834170172733229
NTC_1681,0.2635103333333333,0.20152327374554532,NTC,0.18331749589378926
A1CF,0.14445500000000006,0.05383927919542037,A1CF,0.18329905973569746
NTC_3041,0.2819338333333333,0.22390848089985926,NTC,0.1832371030660978
UBASH3A,0.15503166666666665,0.06590279741699782,UBASH3A,0.18310730466636896
NKPD1,0.221176,0.14872965685560616,NKPD1,0.1830457937417116
ARL9,0.2305996666666667,0.16086420874749696,ARL9,0.1829901915934954
NTC_2385,0.4260363333333333,0.37198563179714905,NTC,0.1829714578065068
