index,epsilon,pvalue,gene,product
C8orf44-SGK3,0.2811333333333333,0.011317685399532956,C8orf44-SGK3,0.5471536084451185
GDF9,0.63381,0.1370254113725264,GDF9,0.5471040855751977
SLC4A9,0.3413666666666667,0.025042852716365662,SLC4A9,0.5466359737071373
C8orf76,0.4144866666666666,0.048022822606153585,C8orf76,0.5465223548170717
GADD45A,0.3226621666666667,0.020322304309683945,GADD45A,0.5459531139221291
C5orf17,0.3713433333333333,0.03392514048234957,C5orf17,0.5456809869945544
TM9SF1_P2,0.2651253333333333,0.008794924403667491,TM9SF1,0.5450361468660504
CYP3A7,0.2604186666666667,0.008113196993508417,CYP3A7,0.5444854261346784
NTC_2879,0.7456333333333334,0.18610932327082572,NTC,0.5444852233732491
NTC_1577,0.4106288333333334,0.047245936397019565,NTC,0.5443441748182812
NTC_1229,0.46216999999999997,0.0669706794693145,NTC,0.5426408657922718
ASB17,0.255042,0.0074791625113131656,ASB17,0.542256790847499
C17orf74,0.36540333333333336,0.03293674355937192,C17orf74,0.5416444284626952
CCDC169-SOHLH2,0.30922666666666665,0.017820265652290692,CCDC169-SOHLH2,0.5408639797147335
SDCBP,0.5233855000000001,0.09322522773538806,SDCBP,0.539331248960216
